id,type,src,dst,app,latency,message,ctime,size,buffer
8146,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,116400,20,3
8147,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,116400,20,4
8148,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,116400,20,5
8149,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,116500,20009999,0
8150,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,116500,20009999,1
8151,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,116500,20,2
8153,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,116500,20,3
8154,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,116500,20,4
8155,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,116500,20,5
8156,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,116600,20009999,0
8157,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,116600,20009999,1
8158,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,116600,20,2
8160,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,116600,20,3
8161,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,116600,20,4
8162,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,116600,20,5
8163,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,116700,20009999,0
8164,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,116700,20009999,1
8165,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,116700,20,2
8167,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,116700,20,3
8168,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,116700,20,4
8169,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,116700,20,5
8170,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,116800,20009999,0
8171,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,116800,20009999,1
8172,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,116800,20,2
8174,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,116800,20,3
8175,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,116800,20,4
8176,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,116800,20,5
8177,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,116900,20009999,0
8178,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,116900,20009999,1
8179,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,116900,20,2
8181,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,116900,20,3
8182,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,116900,20,4
8183,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,116900,20,5
8184,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,117000,20009999,0
8185,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,117000,20009999,1
8186,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,117000,20,2
8188,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,117000,20,3
8189,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,117000,20,4
8190,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,117000,20,5
8191,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,117100,20009999,0
8192,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,117100,20009999,1
8193,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,117100,20,2
8195,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,117100,20,3
8196,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,117100,20,4
8197,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,117100,20,5
8198,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,117200,20009999,0
8199,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,117200,20009999,1
8200,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,117200,20,2
8202,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,117200,20,3
8203,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,117200,20,4
8204,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,117200,20,5
8205,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,117300,20009999,0
8206,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,117300,20009999,1
8207,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,117300,20,2
8209,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,117300,20,3
8210,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,117300,20,4
8211,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,117300,20,5
8212,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,117400,20009999,0
8213,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,117400,20009999,1
8214,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,117400,20,2
8216,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,117400,20,3
8217,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,117400,20,4
8218,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,117400,20,5
8219,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,117500,20009999,0
8220,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,117500,20009999,1
8221,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,117500,20,2
8223,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,117500,20,3
8224,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,117500,20,4
8225,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,117500,20,5
8226,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,117600,20009999,0
8227,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,117600,20009999,1
8228,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,117600,20,2
8230,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,117600,20,3
8231,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,117600,20,4
8232,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,117600,20,5
8233,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,117700,20009999,0
8234,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,117700,20009999,1
8235,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,117700,20,2
8237,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,117700,20,3
8238,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,117700,20,4
8239,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,117700,20,5
8240,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,117800,20009999,0
8241,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,117800,20009999,1
8242,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,117800,20,2
8244,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,117800,20,3
8245,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,117800,20,4
8246,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,117800,20,5
8247,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,117900,20009999,0
8248,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,117900,20009999,1
8249,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,117900,20,2
8251,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,117900,20,3
8252,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,117900,20,4
8253,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,117900,20,5
8254,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,118000,20009999,0
8255,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,118000,20009999,1
8256,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,118000,20,2
8258,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,118000,20,3
8259,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,118000,20,4
8260,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,118000,20,5
8261,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,118100,20009999,0
8262,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,118100,20009999,1
8263,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,118100,20,2
8265,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,118100,20,3
8266,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,118100,20,4
8267,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,118100,20,5
8268,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,118200,20009999,0
8269,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,118200,20009999,1
8270,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,118200,20,2
8272,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,118200,20,3
8273,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,118200,20,4
8274,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,118200,20,5
8275,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,118300,20009999,0
8276,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,118300,20009999,1
8277,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,118300,20,2
8279,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,118300,20,3
8280,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,118300,20,4
8281,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,118300,20,5
8282,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,118400,20009999,0
8283,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,118400,20009999,1
8284,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,118400,20,2
8286,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,118400,20,3
8287,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,118400,20,4
8288,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,118400,20,5
8289,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,118500,20009999,0
8290,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,118500,20009999,1
8291,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,118500,20,2
8293,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,118500,20,3
8294,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,118500,20,4
8295,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,118500,20,5
8296,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,118600,20009999,0
8297,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,118600,20009999,1
8298,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,118600,20,2
8300,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,118600,20,3
8301,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,118600,20,4
8302,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,118600,20,5
8303,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,118700,20009999,0
8304,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,118700,20009999,1
8305,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,118700,20,2
8307,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,118700,20,3
8308,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,118700,20,4
8309,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,118700,20,5
8310,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,118800,20009999,0
8311,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,118800,20009999,1
8312,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,118800,20,2
8314,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,118800,20,3
8315,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,118800,20,4
8316,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,118800,20,5
8317,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,118900,20009999,0
8318,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,118900,20009999,1
8319,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,118900,20,2
8321,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,118900,20,3
8322,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,118900,20,4
8323,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,118900,20,5
8324,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,119000,20009999,0
8325,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,119000,20009999,1
8326,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,119000,20,2
8328,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,119000,20,3
8329,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,119000,20,4
8330,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,119000,20,5
8331,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,119100,20009999,0
8332,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,119100,20009999,1
8333,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,119100,20,2
8335,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,119100,20,3
8336,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,119100,20,4
8337,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,119100,20,5
8338,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,119200,20009999,0
8339,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,119200,20009999,1
8340,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,119200,20,2
8342,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,119200,20,3
8343,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,119200,20,4
8344,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,119200,20,5
8345,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,119300,20009999,0
8346,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,119300,20009999,1
8347,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,119300,20,2
8349,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,119300,20,3
8350,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,119300,20,4
8351,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,119300,20,5
8352,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,119400,20009999,0
8353,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,119400,20009999,1
8354,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,119400,20,2
8356,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,119400,20,3
8357,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,119400,20,4
8358,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,119400,20,5
8359,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,119500,20009999,0
8360,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,119500,20009999,1
8361,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,119500,20,2
8363,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,119500,20,3
8364,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,119500,20,4
8365,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,119500,20,5
8366,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,119600,20009999,0
8367,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,119600,20009999,1
8368,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,119600,20,2
8370,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,119600,20,3
8371,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,119600,20,4
8372,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,119600,20,5
8373,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,119700,20009999,0
8374,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,119700,20009999,1
8375,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,119700,20,2
8377,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,119700,20,3
8378,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,119700,20,4
8379,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,119700,20,5
8380,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,119800,20009999,0
8381,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,119800,20009999,1
8382,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,119800,20,2
8384,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,119800,20,3
8385,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,119800,20,4
8386,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,119800,20,5
8387,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,119900,20009999,0
8388,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,119900,20009999,1
8389,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,119900,20,2
8391,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,119900,20,3
8392,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,119900,20,4
8393,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,119900,20,5
8394,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,120000,20009999,0
8395,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,120000,20009999,1
8396,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,120000,20,2
8398,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,120000,20,3
8399,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,120000,20,4
8400,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,120000,20,5
8401,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,120100,20009999,0
8402,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,120100,20009999,1
8403,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,120100,20,2
8405,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,120100,20,3
8406,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,120100,20,4
8407,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,120100,20,5
8408,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,120200,20009999,0
8409,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,120200,20009999,1
8410,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,120200,20,2
8412,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,120200,20,3
8413,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,120200,20,4
8414,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,120200,20,5
8415,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,120300,20009999,0
8416,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,120300,20009999,1
8417,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,120300,20,2
8419,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,120300,20,3
8420,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,120300,20,4
8421,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,120300,20,5
8422,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,120400,20009999,0
8423,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,120400,20009999,1
8424,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,120400,20,2
8426,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,120400,20,3
8427,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,120400,20,4
8428,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,120400,20,5
8429,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,120500,20009999,0
8430,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,120500,20009999,1
8431,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,120500,20,2
8433,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,120500,20,3
8434,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,120500,20,4
8435,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,120500,20,5
8436,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,120600,20009999,0
8437,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,120600,20009999,1
8438,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,120600,20,2
8440,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,120600,20,3
8441,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,120600,20,4
8442,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,120600,20,5
8443,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,120700,20009999,0
8444,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,120700,20009999,1
8445,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,120700,20,2
8447,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,120700,20,3
8448,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,120700,20,4
8449,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,120700,20,5
8450,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,120800,20009999,0
8451,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,120800,20009999,1
8452,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,120800,20,2
8454,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,120800,20,3
8455,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,120800,20,4
8456,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,120800,20,5
8457,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,120900,20009999,0
8458,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,120900,20009999,1
8459,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,120900,20,2
8461,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,120900,20,3
8462,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,120900,20,4
8463,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,120900,20,5
8464,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,121000,20009999,0
8465,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,121000,20009999,1
8466,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,121000,20,2
8468,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,121000,20,3
8469,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,121000,20,4
8470,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,121000,20,5
8471,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,121100,20009999,0
8472,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,121100,20009999,1
8473,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,121100,20,2
8475,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,121100,20,3
8476,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,121100,20,4
8477,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,121100,20,5
8478,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,121200,20009999,0
8479,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,121200,20009999,1
8480,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,121200,20,2
8482,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,121200,20,3
8483,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,121200,20,4
8484,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,121200,20,5
8485,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,121300,20009999,0
8486,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,121300,20009999,1
8487,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,121300,20,2
8489,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,121300,20,3
8490,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,121300,20,4
8491,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,121300,20,5
8492,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,121400,20009999,0
8493,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,121400,20009999,1
8494,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,121400,20,2
8496,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,121400,20,3
8497,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,121400,20,4
8498,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,121400,20,5
8499,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,121500,20009999,0
8500,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,121500,20009999,1
8501,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,121500,20,2
8503,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,121500,20,3
8504,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,121500,20,4
8505,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,121500,20,5
8506,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,121600,20009999,0
8507,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,121600,20009999,1
8508,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,121600,20,2
8510,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,121600,20,3
8511,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,121600,20,4
8512,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,121600,20,5
8513,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,121700,20009999,0
8514,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,121700,20009999,1
8515,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,121700,20,2
8517,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,121700,20,3
8518,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,121700,20,4
8519,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,121700,20,5
8520,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,121800,20009999,0
8521,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,121800,20009999,1
8522,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,121800,20,2
8524,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,121800,20,3
8525,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,121800,20,4
8526,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,121800,20,5
8527,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,121900,20009999,0
8528,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,121900,20009999,1
8529,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,121900,20,2
8531,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,121900,20,3
8532,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,121900,20,4
8533,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,121900,20,5
8534,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,122000,20009999,0
8535,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,122000,20009999,1
