id,type,app,module,message,DES.src,DES.dst,TOPO.src,TOPO.dst,module.src,service,time_in,time_out,time_emit,time_reception
351,COMP_M,amazingapp1,0_01,M.USER.APP.0,0,7,1,0,None,3.0,5121.009999,5124.009999,5100.0,5121.009999
360,COMP_M,amazingappnumber2,1_01,M.USER.APP.1,2,9,2,0,None,12.32,5201.00002,5213.32002,5200.0,5201.00002
362,COMP_M,amazingapp4,3_01,M.USER.APP.3,4,12,4,0,None,0.3,5201.00002,5201.300020000001,5200.0,5201.00002
364,COMP_M,amazingapp5,4_01,M.USER.APP.4,6,13,16,0,None,0.3,5202.000040000001,5202.300040000001,5200.0,5202.000040000001
358,COMP_M,amazingapp1,0_01,M.USER.APP.0,0,7,1,0,None,3.0,5221.009999,5224.009999,5200.0,5221.009999
367,COMP_M,amazingappnumber2,1_01,M.USER.APP.1,2,9,2,0,None,12.32,5301.00002,5313.32002,5300.0,5301.00002
369,COMP_M,amazingapp4,3_01,M.USER.APP.3,4,12,4,0,None,0.3,5301.00002,5301.300020000001,5300.0,5301.00002
371,COMP_M,amazingapp5,4_01,M.USER.APP.4,6,13,16,0,None,0.3,5302.000040000001,5302.300040000001,5300.0,5302.000040000001
365,COMP_M,amazingapp1,0_01,M.USER.APP.0,0,7,1,0,None,3.0,5321.009999,5324.009999,5300.0,5321.009999
374,COMP_M,amazingappnumber2,1_01,M.USER.APP.1,2,9,2,0,None,12.32,5401.00002,5413.32002,5400.0,5401.00002
376,COMP_M,amazingapp4,3_01,M.USER.APP.3,4,12,4,0,None,0.3,5401.00002,5401.300020000001,5400.0,5401.00002
378,COMP_M,amazingapp5,4_01,M.USER.APP.4,6,13,16,0,None,0.3,5402.000040000001,5402.300040000001,5400.0,5402.000040000001
372,COMP_M,amazingapp1,0_01,M.USER.APP.0,0,7,1,0,None,3.0,5421.009999,5424.009999,5400.0,5421.009999
381,COMP_M,amazingappnumber2,1_01,M.USER.APP.1,2,9,2,0,None,12.32,5501.00002,5513.32002,5500.0,5501.00002
383,COMP_M,amazingapp4,3_01,M.USER.APP.3,4,12,4,0,None,0.3,5501.00002,5501.300020000001,5500.0,5501.00002
385,COMP_M,amazingapp5,4_01,M.USER.APP.4,6,13,16,0,None,0.3,5502.000040000001,5502.300040000001,5500.0,5502.000040000001
379,COMP_M,amazingapp1,0_01,M.USER.APP.0,0,7,1,0,None,3.0,5521.009999,5524.009999,5500.0,5521.009999
388,COMP_M,amazingappnumber2,1_01,M.USER.APP.1,2,9,2,0,None,12.32,5601.00002,5613.32002,5600.0,5601.00002
390,COMP_M,amazingapp4,3_01,M.USER.APP.3,4,12,4,0,None,0.3,5601.00002,5601.300020000001,5600.0,5601.00002
392,COMP_M,amazingapp5,4_01,M.USER.APP.4,6,13,16,0,None,0.3,5602.000040000001,5602.300040000001,5600.0,5602.000040000001
386,COMP_M,amazingapp1,0_01,M.USER.APP.0,0,7,1,0,None,3.0,5621.009999,5624.009999,5600.0,5621.009999
395,COMP_M,amazingappnumber2,1_01,M.USER.APP.1,2,9,2,0,None,12.32,5701.00002,5713.32002,5700.0,5701.00002
397,COMP_M,amazingapp4,3_01,M.USER.APP.3,4,12,4,0,None,0.3,5701.00002,5701.300020000001,5700.0,5701.00002
399,COMP_M,amazingapp5,4_01,M.USER.APP.4,6,13,16,0,None,0.3,5702.000040000001,5702.300040000001,5700.0,5702.000040000001
393,COMP_M,amazingapp1,0_01,M.USER.APP.0,0,7,1,0,None,3.0,5721.009999,5724.009999,5700.0,5721.009999
402,COMP_M,amazingappnumber2,1_01,M.USER.APP.1,2,9,2,0,None,12.32,5801.00002,5813.32002,5800.0,5801.00002
404,COMP_M,amazingapp4,3_01,M.USER.APP.3,4,12,4,0,None,0.3,5801.00002,5801.300020000001,5800.0,5801.00002
406,COMP_M,amazingapp5,4_01,M.USER.APP.4,6,13,16,0,None,0.3,5802.000040000001,5802.300040000001,5800.0,5802.000040000001
400,COMP_M,amazingapp1,0_01,M.USER.APP.0,0,7,1,0,None,3.0,5821.009999,5824.009999,5800.0,5821.009999
409,COMP_M,amazingappnumber2,1_01,M.USER.APP.1,2,9,2,0,None,12.32,5901.00002,5913.32002,5900.0,5901.00002
411,COMP_M,amazingapp4,3_01,M.USER.APP.3,4,12,4,0,None,0.3,5901.00002,5901.300020000001,5900.0,5901.00002
413,COMP_M,amazingapp5,4_01,M.USER.APP.4,6,13,16,0,None,0.3,5902.000040000001,5902.300040000001,5900.0,5902.000040000001
407,COMP_M,amazingapp1,0_01,M.USER.APP.0,0,7,1,0,None,3.0,5921.009999,5924.009999,5900.0,5921.009999
416,COMP_M,amazingappnumber2,1_01,M.USER.APP.1,2,9,2,0,None,12.32,6001.00002,6013.32002,6000.0,6001.00002
418,COMP_M,amazingapp4,3_01,M.USER.APP.3,4,12,4,0,None,0.3,6001.00002,6001.300020000001,6000.0,6001.00002
420,COMP_M,amazingapp5,4_01,M.USER.APP.4,6,13,16,0,None,0.3,6002.000040000001,6002.300040000001,6000.0,6002.000040000001
414,COMP_M,amazingapp1,0_01,M.USER.APP.0,0,7,1,0,None,3.0,6021.009999,6024.009999,6000.0,6021.009999
423,COMP_M,amazingappnumber2,1_01,M.USER.APP.1,2,9,2,0,None,12.32,6101.00002,6113.32002,6100.0,6101.00002
425,COMP_M,amazingapp4,3_01,M.USER.APP.3,4,12,4,0,None,0.3,6101.00002,6101.300020000001,6100.0,6101.00002
427,COMP_M,amazingapp5,4_01,M.USER.APP.4,6,13,16,0,None,0.3,6102.000040000001,6102.300040000001,6100.0,6102.000040000001
421,COMP_M,amazingapp1,0_01,M.USER.APP.0,0,7,1,0,None,3.0,6121.009999,6124.009999,6100.0,6121.009999
18,COMP_M,amazingappnumber3,2_01,M.USER.APP.2,3,11,3,3,None,3021.11,6142.22,9163.33,300.0,300.0
20,COMP_M,amazingappnumber3,2_01,M.USER.APP.2,5,10,16,0,None,3021.11,6143.220020000001,9164.330020000001,300.0,301.00002
430,COMP_M,amazingappnumber2,1_01,M.USER.APP.1,2,9,2,0,None,12.32,6201.00002,6213.32002,6200.0,6201.00002
432,COMP_M,amazingapp4,3_01,M.USER.APP.3,4,12,4,0,None,0.3,6201.00002,6201.300020000001,6200.0,6201.00002
434,COMP_M,amazingapp5,4_01,M.USER.APP.4,6,13,16,0,None,0.3,6202.000040000001,6202.300040000001,6200.0,6202.000040000001
428,COMP_M,amazingapp1,0_01,M.USER.APP.0,0,7,1,0,None,3.0,6221.009999,6224.009999,6200.0,6221.009999
437,COMP_M,amazingappnumber2,1_01,M.USER.APP.1,2,9,2,0,None,12.32,6301.00002,6313.32002,6300.0,6301.00002
439,COMP_M,amazingapp4,3_01,M.USER.APP.3,4,12,4,0,None,0.3,6301.00002,6301.300020000001,6300.0,6301.00002
441,COMP_M,amazingapp5,4_01,M.USER.APP.4,6,13,16,0,None,0.3,6302.000040000001,6302.300040000001,6300.0,6302.000040000001
435,COMP_M,amazingapp1,0_01,M.USER.APP.0,0,7,1,0,None,3.0,6321.009999,6324.009999,6300.0,6321.009999
444,COMP_M,amazingappnumber2,1_01,M.USER.APP.1,2,9,2,0,None,12.32,6401.00002,6413.32002,6400.0,6401.00002
446,COMP_M,amazingapp4,3_01,M.USER.APP.3,4,12,4,0,None,0.3,6401.00002,6401.300020000001,6400.0,6401.00002
448,COMP_M,amazingapp5,4_01,M.USER.APP.4,6,13,16,0,None,0.3,6402.000040000001,6402.300040000001,6400.0,6402.000040000001
442,COMP_M,amazingapp1,0_01,M.USER.APP.0,0,7,1,0,None,3.0,6421.009999,6424.009999,6400.0,6421.009999
451,COMP_M,amazingappnumber2,1_01,M.USER.APP.1,2,9,2,0,None,12.32,6501.00002,6513.32002,6500.0,6501.00002
453,COMP_M,amazingapp4,3_01,M.USER.APP.3,4,12,4,0,None,0.3,6501.00002,6501.300020000001,6500.0,6501.00002
455,COMP_M,amazingapp5,4_01,M.USER.APP.4,6,13,16,0,None,0.3,6502.000040000001,6502.300040000001,6500.0,6502.000040000001
449,COMP_M,amazingapp1,0_01,M.USER.APP.0,0,7,1,0,None,3.0,6521.009999,6524.009999,6500.0,6521.009999
458,COMP_M,amazingappnumber2,1_01,M.USER.APP.1,2,9,2,0,None,12.32,6601.00002,6613.32002,6600.0,6601.00002
460,COMP_M,amazingapp4,3_01,M.USER.APP.3,4,12,4,0,None,0.3,6601.00002,6601.300020000001,6600.0,6601.00002
462,COMP_M,amazingapp5,4_01,M.USER.APP.4,6,13,16,0,None,0.3,6602.000040000001,6602.300040000001,6600.0,6602.000040000001
456,COMP_M,amazingapp1,0_01,M.USER.APP.0,0,7,1,0,None,3.0,6621.009999,6624.009999,6600.0,6621.009999
465,COMP_M,amazingappnumber2,1_01,M.USER.APP.1,2,9,2,0,None,12.32,6701.00002,6713.32002,6700.0,6701.00002
467,COMP_M,amazingapp4,3_01,M.USER.APP.3,4,12,4,0,None,0.3,6701.00002,6701.300020000001,6700.0,6701.00002
469,COMP_M,amazingapp5,4_01,M.USER.APP.4,6,13,16,0,None,0.3,6702.000040000001,6702.300040000001,6700.0,6702.000040000001
463,COMP_M,amazingapp1,0_01,M.USER.APP.0,0,7,1,0,None,3.0,6721.009999,6724.009999,6700.0,6721.009999
472,COMP_M,amazingappnumber2,1_01,M.USER.APP.1,2,9,2,0,None,12.32,6801.00002,6813.32002,6800.0,6801.00002
474,COMP_M,amazingapp4,3_01,M.USER.APP.3,4,12,4,0,None,0.3,6801.00002,6801.300020000001,6800.0,6801.00002
476,COMP_M,amazingapp5,4_01,M.USER.APP.4,6,13,16,0,None,0.3,6802.000040000001,6802.300040000001,6800.0,6802.000040000001
470,COMP_M,amazingapp1,0_01,M.USER.APP.0,0,7,1,0,None,3.0,6821.009999,6824.009999,6800.0,6821.009999
479,COMP_M,amazingappnumber2,1_01,M.USER.APP.1,2,9,2,0,None,12.32,6901.00002,6913.32002,6900.0,6901.00002
481,COMP_M,amazingapp4,3_01,M.USER.APP.3,4,12,4,0,None,0.3,6901.00002,6901.300020000001,6900.0,6901.00002
483,COMP_M,amazingapp5,4_01,M.USER.APP.4,6,13,16,0,None,0.3,6902.000040000001,6902.300040000001,6900.0,6902.000040000001
477,COMP_M,amazingapp1,0_01,M.USER.APP.0,0,7,1,0,None,3.0,6921.009999,6924.009999,6900.0,6921.009999
486,COMP_M,amazingappnumber2,1_01,M.USER.APP.1,2,9,2,0,None,12.32,7001.00002,7013.32002,7000.0,7001.00002
488,COMP_M,amazingapp4,3_01,M.USER.APP.3,4,12,4,0,None,0.3,7001.00002,7001.300020000001,7000.0,7001.00002
490,COMP_M,amazingapp5,4_01,M.USER.APP.4,6,13,16,0,None,0.3,7002.000040000001,7002.300040000001,7000.0,7002.000040000001
484,COMP_M,amazingapp1,0_01,M.USER.APP.0,0,7,1,0,None,3.0,7021.009999,7024.009999,7000.0,7021.009999
493,COMP_M,amazingappnumber2,1_01,M.USER.APP.1,2,9,2,0,None,12.32,7101.00002,7113.32002,7100.0,7101.00002
495,COMP_M,amazingapp4,3_01,M.USER.APP.3,4,12,4,0,None,0.3,7101.00002,7101.300020000001,7100.0,7101.00002
497,COMP_M,amazingapp5,4_01,M.USER.APP.4,6,13,16,0,None,0.3,7102.000040000001,7102.300040000001,7100.0,7102.000040000001
491,COMP_M,amazingapp1,0_01,M.USER.APP.0,0,7,1,0,None,3.0,7121.009999,7124.009999,7100.0,7121.009999
500,COMP_M,amazingappnumber2,1_01,M.USER.APP.1,2,9,2,0,None,12.32,7201.00002,7213.32002,7200.0,7201.00002
502,COMP_M,amazingapp4,3_01,M.USER.APP.3,4,12,4,0,None,0.3,7201.00002,7201.300020000001,7200.0,7201.00002
504,COMP_M,amazingapp5,4_01,M.USER.APP.4,6,13,16,0,None,0.3,7202.000040000001,7202.300040000001,7200.0,7202.000040000001
498,COMP_M,amazingapp1,0_01,M.USER.APP.0,0,7,1,0,None,3.0,7221.009999,7224.009999,7200.0,7221.009999
507,COMP_M,amazingappnumber2,1_01,M.USER.APP.1,2,9,2,0,None,12.32,7301.00002,7313.32002,7300.0,7301.00002
509,COMP_M,amazingapp4,3_01,M.USER.APP.3,4,12,4,0,None,0.3,7301.00002,7301.300020000001,7300.0,7301.00002
511,COMP_M,amazingapp5,4_01,M.USER.APP.4,6,13,16,0,None,0.3,7302.000040000001,7302.300040000001,7300.0,7302.000040000001
505,COMP_M,amazingapp1,0_01,M.USER.APP.0,0,7,1,0,None,3.0,7321.009999,7324.009999,7300.0,7321.009999
514,COMP_M,amazingappnumber2,1_01,M.USER.APP.1,2,9,2,0,None,12.32,7401.00002,7413.32002,7400.0,7401.00002
516,COMP_M,amazingapp4,3_01,M.USER.APP.3,4,12,4,0,None,0.3,7401.00002,7401.300020000001,7400.0,7401.00002
518,COMP_M,amazingapp5,4_01,M.USER.APP.4,6,13,16,0,None,0.3,7402.000040000001,7402.300040000001,7400.0,7402.000040000001
512,COMP_M,amazingapp1,0_01,M.USER.APP.0,0,7,1,0,None,3.0,7421.009999,7424.009999,7400.0,7421.009999
521,COMP_M,amazingappnumber2,1_01,M.USER.APP.1,2,9,2,0,None,12.32,7501.00002,7513.32002,7500.0,7501.00002
523,COMP_M,amazingapp4,3_01,M.USER.APP.3,4,12,4,0,None,0.3,7501.00002,7501.300020000001,7500.0,7501.00002
525,COMP_M,amazingapp5,4_01,M.USER.APP.4,6,13,16,0,None,0.3,7502.000040000001,7502.300040000001,7500.0,7502.000040000001
519,COMP_M,amazingapp1,0_01,M.USER.APP.0,0,7,1,0,None,3.0,7521.009999,7524.009999,7500.0,7521.009999
528,COMP_M,amazingappnumber2,1_01,M.USER.APP.1,2,9,2,0,None,12.32,7601.00002,7613.32002,7600.0,7601.00002
530,COMP_M,amazingapp4,3_01,M.USER.APP.3,4,12,4,0,None,0.3,7601.00002,7601.300020000001,7600.0,7601.00002
532,COMP_M,amazingapp5,4_01,M.USER.APP.4,6,13,16,0,None,0.3,7602.000040000001,7602.300040000001,7600.0,7602.000040000001
526,COMP_M,amazingapp1,0_01,M.USER.APP.0,0,7,1,0,None,3.0,7621.009999,7624.009999,7600.0,7621.009999
535,COMP_M,amazingappnumber2,1_01,M.USER.APP.1,2,9,2,0,None,12.32,7701.00002,7713.32002,7700.0,7701.00002
537,COMP_M,amazingapp4,3_01,M.USER.APP.3,4,12,4,0,None,0.3,7701.00002,7701.300020000001,7700.0,7701.00002
539,COMP_M,amazingapp5,4_01,M.USER.APP.4,6,13,16,0,None,0.3,7702.000040000001,7702.300040000001,7700.0,7702.000040000001
533,COMP_M,amazingapp1,0_01,M.USER.APP.0,0,7,1,0,None,3.0,7721.009999,7724.009999,7700.0,7721.009999
542,COMP_M,amazingappnumber2,1_01,M.USER.APP.1,2,9,2,0,None,12.32,7801.00002,7813.32002,7800.0,7801.00002
544,COMP_M,amazingapp4,3_01,M.USER.APP.3,4,12,4,0,None,0.3,7801.00002,7801.300020000001,7800.0,7801.00002
546,COMP_M,amazingapp5,4_01,M.USER.APP.4,6,13,16,0,None,0.3,7802.000040000001,7802.300040000001,7800.0,7802.000040000001
540,COMP_M,amazingapp1,0_01,M.USER.APP.0,0,7,1,0,None,3.0,7821.009999,7824.009999,7800.0,7821.009999
549,COMP_M,amazingappnumber2,1_01,M.USER.APP.1,2,9,2,0,None,12.32,7901.00002,7913.32002,7900.0,7901.00002
551,COMP_M,amazingapp4,3_01,M.USER.APP.3,4,12,4,0,None,0.3,7901.00002,7901.300020000001,7900.0,7901.00002
553,COMP_M,amazingapp5,4_01,M.USER.APP.4,6,13,16,0,None,0.3,7902.000040000001,7902.300040000001,7900.0,7902.000040000001
547,COMP_M,amazingapp1,0_01,M.USER.APP.0,0,7,1,0,None,3.0,7921.009999,7924.009999,7900.0,7921.009999
556,COMP_M,amazingappnumber2,1_01,M.USER.APP.1,2,9,2,0,None,12.32,8001.00002,8013.32002,8000.0,8001.00002
558,COMP_M,amazingapp4,3_01,M.USER.APP.3,4,12,4,0,None,0.3,8001.00002,8001.300020000001,8000.0,8001.00002
560,COMP_M,amazingapp5,4_01,M.USER.APP.4,6,13,16,0,None,0.3,8002.000040000001,8002.300040000001,8000.0,8002.000040000001
554,COMP_M,amazingapp1,0_01,M.USER.APP.0,0,7,1,0,None,3.0,8021.009999,8024.009999,8000.0,8021.009999
563,COMP_M,amazingappnumber2,1_01,M.USER.APP.1,2,9,2,0,None,12.32,8101.00002,8113.32002,8100.0,8101.00002
565,COMP_M,amazingapp4,3_01,M.USER.APP.3,4,12,4,0,None,0.3,8101.00002,8101.300020000001,8100.0,8101.00002
567,COMP_M,amazingapp5,4_01,M.USER.APP.4,6,13,16,0,None,0.3,8102.000040000001,8102.300040000001,8100.0,8102.000040000001
561,COMP_M,amazingapp1,0_01,M.USER.APP.0,0,7,1,0,None,3.0,8121.009999,8124.009999,8100.0,8121.009999
570,COMP_M,amazingappnumber2,1_01,M.USER.APP.1,2,9,2,0,None,12.32,8201.00002,8213.32002,8200.0,8201.00002
572,COMP_M,amazingapp4,3_01,M.USER.APP.3,4,12,4,0,None,0.3,8201.00002,8201.300019999999,8200.0,8201.00002
574,COMP_M,amazingapp5,4_01,M.USER.APP.4,6,13,16,0,None,0.3,8202.000039999999,8202.300039999998,8200.0,8202.000039999999
568,COMP_M,amazingapp1,0_01,M.USER.APP.0,0,7,1,0,None,3.0,8221.009999,8224.009999,8200.0,8221.009999
577,COMP_M,amazingappnumber2,1_01,M.USER.APP.1,2,9,2,0,None,12.32,8301.00002,8313.32002,8300.0,8301.00002
579,COMP_M,amazingapp4,3_01,M.USER.APP.3,4,12,4,0,None,0.3,8301.00002,8301.300019999999,8300.0,8301.00002
581,COMP_M,amazingapp5,4_01,M.USER.APP.4,6,13,16,0,None,0.3,8302.000039999999,8302.300039999998,8300.0,8302.000039999999
575,COMP_M,amazingapp1,0_01,M.USER.APP.0,0,7,1,0,None,3.0,8321.009999,8324.009999,8300.0,8321.009999
584,COMP_M,amazingappnumber2,1_01,M.USER.APP.1,2,9,2,0,None,12.32,8401.00002,8413.32002,8400.0,8401.00002
586,COMP_M,amazingapp4,3_01,M.USER.APP.3,4,12,4,0,None,0.3,8401.00002,8401.300019999999,8400.0,8401.00002
588,COMP_M,amazingapp5,4_01,M.USER.APP.4,6,13,16,0,None,0.3,8402.000039999999,8402.300039999998,8400.0,8402.000039999999
582,COMP_M,amazingapp1,0_01,M.USER.APP.0,0,7,1,0,None,3.0,8421.009999,8424.009999,8400.0,8421.009999
591,COMP_M,amazingappnumber2,1_01,M.USER.APP.1,2,9,2,0,None,12.32,8501.00002,8513.32002,8500.0,8501.00002
593,COMP_M,amazingapp4,3_01,M.USER.APP.3,4,12,4,0,None,0.3,8501.00002,8501.300019999999,8500.0,8501.00002
595,COMP_M,amazingapp5,4_01,M.USER.APP.4,6,13,16,0,None,0.3,8502.000039999999,8502.300039999998,8500.0,8502.000039999999
589,COMP_M,amazingapp1,0_01,M.USER.APP.0,0,7,1,0,None,3.0,8521.009999,8524.009999,8500.0,8521.009999
598,COMP_M,amazingappnumber2,1_01,M.USER.APP.1,2,9,2,0,None,12.32,8601.00002,8613.32002,8600.0,8601.00002
600,COMP_M,amazingapp4,3_01,M.USER.APP.3,4,12,4,0,None,0.3,8601.00002,8601.300019999999,8600.0,8601.00002
602,COMP_M,amazingapp5,4_01,M.USER.APP.4,6,13,16,0,None,0.3,8602.000039999999,8602.300039999998,8600.0,8602.000039999999
596,COMP_M,amazingapp1,0_01,M.USER.APP.0,0,7,1,0,None,3.0,8621.009999,8624.009999,8600.0,8621.009999
605,COMP_M,amazingappnumber2,1_01,M.USER.APP.1,2,9,2,0,None,12.32,8701.00002,8713.32002,8700.0,8701.00002
607,COMP_M,amazingapp4,3_01,M.USER.APP.3,4,12,4,0,None,0.3,8701.00002,8701.300019999999,8700.0,8701.00002
609,COMP_M,amazingapp5,4_01,M.USER.APP.4,6,13,16,0,None,0.3,8702.000039999999,8702.300039999998,8700.0,8702.000039999999
603,COMP_M,amazingapp1,0_01,M.USER.APP.0,0,7,1,0,None,3.0,8721.009999,8724.009999,8700.0,8721.009999
612,COMP_M,amazingappnumber2,1_01,M.USER.APP.1,2,9,2,0,None,12.32,8801.00002,8813.32002,8800.0,8801.00002
614,COMP_M,amazingapp4,3_01,M.USER.APP.3,4,12,4,0,None,0.3,8801.00002,8801.300019999999,8800.0,8801.00002
616,COMP_M,amazingapp5,4_01,M.USER.APP.4,6,13,16,0,None,0.3,8802.000039999999,8802.300039999998,8800.0,8802.000039999999
610,COMP_M,amazingapp1,0_01,M.USER.APP.0,0,7,1,0,None,3.0,8821.009999,8824.009999,8800.0,8821.009999
619,COMP_M,amazingappnumber2,1_01,M.USER.APP.1,2,9,2,0,None,12.32,8901.00002,8913.32002,8900.0,8901.00002
621,COMP_M,amazingapp4,3_01,M.USER.APP.3,4,12,4,0,None,0.3,8901.00002,8901.300019999999,8900.0,8901.00002
623,COMP_M,amazingapp5,4_01,M.USER.APP.4,6,13,16,0,None,0.3,8902.000039999999,8902.300039999998,8900.0,8902.000039999999
617,COMP_M,amazingapp1,0_01,M.USER.APP.0,0,7,1,0,None,3.0,8921.009999,8924.009999,8900.0,8921.009999
626,COMP_M,amazingappnumber2,1_01,M.USER.APP.1,2,9,2,0,None,12.32,9001.00002,9013.32002,9000.0,9001.00002
628,COMP_M,amazingapp4,3_01,M.USER.APP.3,4,12,4,0,None,0.3,9001.00002,9001.300019999999,9000.0,9001.00002
630,COMP_M,amazingapp5,4_01,M.USER.APP.4,6,13,16,0,None,0.3,9002.000039999999,9002.300039999998,9000.0,9002.000039999999
624,COMP_M,amazingapp1,0_01,M.USER.APP.0,0,7,1,0,None,3.0,9021.009999,9024.009999,9000.0,9021.009999
633,COMP_M,amazingappnumber2,1_01,M.USER.APP.1,2,9,2,0,None,12.32,9101.00002,9113.32002,9100.0,9101.00002
635,COMP_M,amazingapp4,3_01,M.USER.APP.3,4,12,4,0,None,0.3,9101.00002,9101.300019999999,9100.0,9101.00002
637,COMP_M,amazingapp5,4_01,M.USER.APP.4,6,13,16,0,None,0.3,9102.000039999999,9102.300039999998,9100.0,9102.000039999999
631,COMP_M,amazingapp1,0_01,M.USER.APP.0,0,7,1,0,None,3.0,9121.009999,9124.009999,9100.0,9121.009999
25,COMP_M,amazingappnumber3,2_01,M.USER.APP.2,3,11,3,3,None,3021.11,9163.33,12184.44,400.0,400.0
27,COMP_M,amazingappnumber3,2_01,M.USER.APP.2,5,10,16,0,None,3021.11,9164.330020000001,12185.440020000002,400.0,401.00002
640,COMP_M,amazingappnumber2,1_01,M.USER.APP.1,2,9,2,0,None,12.32,9201.00002,9213.32002,9200.0,9201.00002
642,COMP_M,amazingapp4,3_01,M.USER.APP.3,4,12,4,0,None,0.3,9201.00002,9201.300019999999,9200.0,9201.00002
644,COMP_M,amazingapp5,4_01,M.USER.APP.4,6,13,16,0,None,0.3,9202.000039999999,9202.300039999998,9200.0,9202.000039999999
638,COMP_M,amazingapp1,0_01,M.USER.APP.0,0,7,1,0,None,3.0,9221.009999,9224.009999,9200.0,9221.009999
647,COMP_M,amazingappnumber2,1_01,M.USER.APP.1,2,9,2,0,None,12.32,9301.00002,9313.32002,9300.0,9301.00002
649,COMP_M,amazingapp4,3_01,M.USER.APP.3,4,12,4,0,None,0.3,9301.00002,9301.300019999999,9300.0,9301.00002
651,COMP_M,amazingapp5,4_01,M.USER.APP.4,6,13,16,0,None,0.3,9302.000039999999,9302.300039999998,9300.0,9302.000039999999
645,COMP_M,amazingapp1,0_01,M.USER.APP.0,0,7,1,0,None,3.0,9321.009999,9324.009999,9300.0,9321.009999
654,COMP_M,amazingappnumber2,1_01,M.USER.APP.1,2,9,2,0,None,12.32,9401.00002,9413.32002,9400.0,9401.00002
656,COMP_M,amazingapp4,3_01,M.USER.APP.3,4,12,4,0,None,0.3,9401.00002,9401.300019999999,9400.0,9401.00002
658,COMP_M,amazingapp5,4_01,M.USER.APP.4,6,13,16,0,None,0.3,9402.000039999999,9402.300039999998,9400.0,9402.000039999999
652,COMP_M,amazingapp1,0_01,M.USER.APP.0,0,7,1,0,None,3.0,9421.009999,9424.009999,9400.0,9421.009999
661,COMP_M,amazingappnumber2,1_01,M.USER.APP.1,2,9,2,0,None,12.32,9501.00002,9513.32002,9500.0,9501.00002
663,COMP_M,amazingapp4,3_01,M.USER.APP.3,4,12,4,0,None,0.3,9501.00002,9501.300019999999,9500.0,9501.00002
665,COMP_M,amazingapp5,4_01,M.USER.APP.4,6,13,16,0,None,0.3,9502.000039999999,9502.300039999998,9500.0,9502.000039999999
659,COMP_M,amazingapp1,0_01,M.USER.APP.0,0,7,1,0,None,3.0,9521.009999,9524.009999,9500.0,9521.009999
668,COMP_M,amazingappnumber2,1_01,M.USER.APP.1,2,9,2,0,None,12.32,9601.00002,9613.32002,9600.0,9601.00002
670,COMP_M,amazingapp4,3_01,M.USER.APP.3,4,12,4,0,None,0.3,9601.00002,9601.300019999999,9600.0,9601.00002
672,COMP_M,amazingapp5,4_01,M.USER.APP.4,6,13,16,0,None,0.3,9602.000039999999,9602.300039999998,9600.0,9602.000039999999
666,COMP_M,amazingapp1,0_01,M.USER.APP.0,0,7,1,0,None,3.0,9621.009999,9624.009999,9600.0,9621.009999
675,COMP_M,amazingappnumber2,1_01,M.USER.APP.1,2,9,2,0,None,12.32,9701.00002,9713.32002,9700.0,9701.00002
677,COMP_M,amazingapp4,3_01,M.USER.APP.3,4,12,4,0,None,0.3,9701.00002,9701.300019999999,9700.0,9701.00002
679,COMP_M,amazingapp5,4_01,M.USER.APP.4,6,13,16,0,None,0.3,9702.000039999999,9702.300039999998,9700.0,9702.000039999999
673,COMP_M,amazingapp1,0_01,M.USER.APP.0,0,7,1,0,None,3.0,9721.009999,9724.009999,9700.0,9721.009999
682,COMP_M,amazingappnumber2,1_01,M.USER.APP.1,2,9,2,0,None,12.32,9801.00002,9813.32002,9800.0,9801.00002
684,COMP_M,amazingapp4,3_01,M.USER.APP.3,4,12,4,0,None,0.3,9801.00002,9801.300019999999,9800.0,9801.00002
686,COMP_M,amazingapp5,4_01,M.USER.APP.4,6,13,16,0,None,0.3,9802.000039999999,9802.300039999998,9800.0,9802.000039999999
680,COMP_M,amazingapp1,0_01,M.USER.APP.0,0,7,1,0,None,3.0,9821.009999,9824.009999,9800.0,9821.009999
689,COMP_M,amazingappnumber2,1_01,M.USER.APP.1,2,9,2,0,None,12.32,9901.00002,9913.32002,9900.0,9901.00002
691,COMP_M,amazingapp4,3_01,M.USER.APP.3,4,12,4,0,None,0.3,9901.00002,9901.300019999999,9900.0,9901.00002
693,COMP_M,amazingapp5,4_01,M.USER.APP.4,6,13,16,0,None,0.3,9902.000039999999,9902.300039999998,9900.0,9902.000039999999
687,COMP_M,amazingapp1,0_01,M.USER.APP.0,0,7,1,0,None,3.0,9921.009999,9924.009999,9900.0,9921.009999
696,COMP_M,amazingappnumber2,1_01,M.USER.APP.1,2,9,2,0,None,12.32,10001.00002,10013.32002,10000.0,10001.00002
698,COMP_M,amazingapp4,3_01,M.USER.APP.3,4,12,4,0,None,0.3,10001.00002,10001.300019999999,10000.0,10001.00002
700,COMP_M,amazingapp5,4_01,M.USER.APP.4,6,13,16,0,None,0.3,10002.000039999999,10002.300039999998,10000.0,10002.000039999999
694,COMP_M,amazingapp1,0_01,M.USER.APP.0,0,7,1,0,None,3.0,10021.009999,10024.009999,10000.0,10021.009999
703,COMP_M,amazingappnumber2,1_01,M.USER.APP.1,2,9,2,0,None,12.32,10101.00002,10113.32002,10100.0,10101.00002
705,COMP_M,amazingapp4,3_01,M.USER.APP.3,4,12,4,0,None,0.3,10101.00002,10101.300019999999,10100.0,10101.00002
