time,total_nodes,cloud_nodes,proxy_nodes,fog_nodes,end_nodes,other_nodes
12100,71,1,1,9,0,60
12150,71,1,1,9,0,60
12200,68,1,1,6,0,60
12250,68,1,1,6,0,60
12300,68,1,1,6,0,60
12350,68,1,1,6,0,60
12400,71,1,1,9,0,60
12450,71,1,1,9,0,60
12500,68,1,1,6,0,60
12550,68,1,1,6,0,60
12600,68,1,1,6,0,60
12650,68,1,1,6,0,60
